sampling_campaign;site;tBeg;tEnd;sample_name;operator;value;parameter;unit;comment;siteCode;variableCode;labSampleCode;tMid
2;Lutherbrücke;2016-07-27 22:30:00;2016-07-28 00:30:00;Luth_2;;0.231;IOM;µg/L;;KWB_LUTH;IOM;O2016-17581;2016-07-27 23:30:00
2;Lutherbrücke;2016-07-27 22:30:00;2016-07-28 00:30:00;Luth_2;;0.372;IOP;µg/L;;KWB_LUTH;IOP;O2016-17581;2016-07-27 23:30:00
2;Lutherbrücke;2016-07-27 22:30:00;2016-07-28 00:30:00;Luth_2;;0.237;GAB;µg/L;;KWB_LUTH;GAB;O2016-17581;2016-07-27 23:30:00
2;Lutherbrücke;2016-07-27 22:30:00;2016-07-28 00:30:00;Luth_2;;0.29;FAA;µg/L;;KWB_LUTH;FAA;O2016-17581;2016-07-27 23:30:00
2;Lutherbrücke;2016-07-27 22:30:00;2016-07-28 00:30:00;Luth_2;;0.464;BTA;µg/L;;KWB_LUTH;BTA;O2016-17581;2016-07-27 23:30:00
2;Lutherbrücke;2016-07-27 22:30:00;2016-07-28 00:30:00;Luth_2;;0.108;MTP;µg/L;;KWB_LUTH;MTP;O2016-17581;2016-07-27 23:30:00
2;Lutherbrücke;2016-07-27 22:30:00;2016-07-28 00:30:00;Luth_2;;0.318;MBT;µg/L;;KWB_LUTH;MBT;O2016-17581;2016-07-27 23:30:00
2;Lutherbrücke;2016-07-27 22:30:00;2016-07-28 00:30:00;Luth_2;;0.017;VLX;µg/L;;KWB_LUTH;VLX;O2016-17581;2016-07-27 23:30:00
2;Lutherbrücke;2016-07-27 22:30:00;2016-07-28 00:30:00;Luth_2;;0.341;OLM;µg/L;;KWB_LUTH;OLM;O2016-17581;2016-07-27 23:30:00
2;Lutherbrücke;2016-07-27 22:30:00;2016-07-28 00:30:00;Luth_2;;0.026;GPL;µg/L;;KWB_LUTH;GPL;O2016-17581;2016-07-27 23:30:00
2;Lutherbrücke;2016-07-27 22:30:00;2016-07-28 00:30:00;Luth_2;;0.666;VSA;µg/L;;KWB_LUTH;VSA;O2016-17581;2016-07-27 23:30:00
2;Lutherbrücke;2016-07-27 22:30:00;2016-07-28 00:30:00;Luth_2;;0.097;CBZ;µg/L;;KWB_LUTH;CBZ;O2016-17581;2016-07-27 23:30:00
2;Lutherbrücke;2016-07-27 22:30:00;2016-07-28 00:30:00;Luth_2;;0.609;CAN;µg/L;;KWB_LUTH;CAN;O2016-17581;2016-07-27 23:30:00
2;Lutherbrücke;2016-07-27 22:30:00;2016-07-28 00:30:00;Luth_2;;0.523;VAL;µg/L;;KWB_LUTH;VAL;O2016-17581;2016-07-27 23:30:00
2;Lutherbrücke;2016-07-27 22:30:00;2016-07-28 00:30:00;Luth_2;;55000;SomPh;cfu/100 mL;;KWB_LUTH;SoCp;O2016-17581;2016-07-27 23:30:00
2;Lutherbrücke;2016-07-27 22:30:00;2016-07-28 00:30:00;Luth_2;;3909.1;F+Ph;cfu/100 mL;;KWB_LUTH;FBp;O2016-17581;2016-07-27 23:30:00
2;Lutherbrücke;2016-07-27 22:30:00;2016-07-28 00:30:00;Luth_2;;15367;Adeno;cfu/100 mL;;KWB_LUTH;Adv;O2016-17581;2016-07-27 23:30:00
2;Lutherbrücke;2016-07-27 22:30:00;2016-07-28 00:30:00;Luth_2;;601;Cond;µS/cm;;KWB_LUTH;LF;O2016-17581;2016-07-27 23:30:00
2;Lutherbrücke;2016-07-27 22:30:00;2016-07-28 00:30:00;Luth_2;;23686;Noro;cfu/100 mL;;KWB_LUTH;Nov;O2016-17581;2016-07-27 23:30:00
2;Lutherbrücke;2016-07-28 00:45:00;2016-07-28 02:45:00;Luth_3;;12996000;Ecoli;MPN/100 mL;;KWB_LUTH;EColi;O2016-17582;2016-07-28 01:45:00
2;Lutherbrücke;2016-07-28 00:45:00;2016-07-28 02:45:00;Luth_3;;40930;Entero;MPN/100 mL;;KWB_LUTH;FaeStr;O2016-17582;2016-07-28 01:45:00
2;Lutherbrücke;2016-07-28 00:45:00;2016-07-28 02:45:00;Luth_3;;0.088;Ortho_P;mg/L;;KWB_LUTH;PO4;O2016-17582;2016-07-28 01:45:00
2;Lutherbrücke;2016-07-28 00:45:00;2016-07-28 02:45:00;Luth_3;;1.39;P_TOTAL;mg/L;;KWB_LUTH;P;O2016-17582;2016-07-28 01:45:00
2;Lutherbrücke;2016-07-28 00:45:00;2016-07-28 02:45:00;Luth_3;<;0.05;NH4_N;mg/L;;KWB_LUTH;NH4;O2016-17582;2016-07-28 01:45:00
2;Lutherbrücke;2016-07-28 00:45:00;2016-07-28 02:45:00;Luth_3;<;0.5;NO3_N;mg/L;;KWB_LUTH;NO3;O2016-17582;2016-07-28 01:45:00
2;Lutherbrücke;2016-07-28 00:45:00;2016-07-28 02:45:00;Luth_3;;34;AFS;mg/L;;KWB_LUTH;TSS;O2016-17582;2016-07-28 01:45:00
2;Lutherbrücke;2016-07-28 00:45:00;2016-07-28 02:45:00;Luth_3;;2;BSB5;mg/L;;KWB_LUTH;BSB;O2016-17582;2016-07-28 01:45:00
2;Lutherbrücke;2016-07-28 00:45:00;2016-07-28 02:45:00;Luth_3;;67;CSB;mg/L;;KWB_LUTH;CSB;O2016-17582;2016-07-28 01:45:00
2;Lutherbrücke;2016-07-28 00:45:00;2016-07-28 02:45:00;Luth_3;;4.85;chloro;µg/L;;KWB_LUTH;ChA;O2016-17582;2016-07-28 01:45:00
2;Lutherbrücke;2016-07-28 00:45:00;2016-07-28 02:45:00;Luth_3;;26.7;Cl;mg/L;;KWB_LUTH;Cl;O2016-17582;2016-07-28 01:45:00
2;Lutherbrücke;2016-07-28 00:45:00;2016-07-28 02:45:00;Luth_3;;0.5;NO3_N_filtered;mg/L;;KWB_LUTH;NO3N;O2016-17582;2016-07-28 01:45:00
2;Lutherbrücke;2016-07-28 00:45:00;2016-07-28 02:45:00;Luth_3;;101;SO4;mg/L;;KWB_LUTH;SO4;O2016-17582;2016-07-28 01:45:00
2;Lutherbrücke;2016-07-28 00:45:00;2016-07-28 02:45:00;Luth_3;;0.54;ACS;µg/L;;KWB_LUTH;ACS;O2016-17582;2016-07-28 01:45:00
2;Lutherbrücke;2016-07-28 00:45:00;2016-07-28 02:45:00;Luth_3;;0.114;ATS;µg/L;;KWB_LUTH;ATS;O2016-17582;2016-07-28 01:45:00
2;Lutherbrücke;2016-07-28 00:45:00;2016-07-28 02:45:00;Luth_3;;0.214;IOM;µg/L;;KWB_LUTH;IOM;O2016-17582;2016-07-28 01:45:00
2;Lutherbrücke;2016-07-28 00:45:00;2016-07-28 02:45:00;Luth_3;;0.305;IOP;µg/L;;KWB_LUTH;IOP;O2016-17582;2016-07-28 01:45:00
2;Lutherbrücke;2016-07-28 00:45:00;2016-07-28 02:45:00;Luth_3;;0.208;GAB;µg/L;;KWB_LUTH;GAB;O2016-17582;2016-07-28 01:45:00
2;Lutherbrücke;2016-07-28 00:45:00;2016-07-28 02:45:00;Luth_3;;0.222;FAA;µg/L;;KWB_LUTH;FAA;O2016-17582;2016-07-28 01:45:00
2;Lutherbrücke;2016-07-28 00:45:00;2016-07-28 02:45:00;Luth_3;;0.471;BTA;µg/L;;KWB_LUTH;BTA;O2016-17582;2016-07-28 01:45:00
2;Lutherbrücke;2016-07-28 00:45:00;2016-07-28 02:45:00;Luth_3;;0.087;MTP;µg/L;;KWB_LUTH;MTP;O2016-17582;2016-07-28 01:45:00
2;Lutherbrücke;2016-07-28 00:45:00;2016-07-28 02:45:00;Luth_3;;0.348;MBT;µg/L;;KWB_LUTH;MBT;O2016-17582;2016-07-28 01:45:00
2;Lutherbrücke;2016-07-28 00:45:00;2016-07-28 02:45:00;Luth_3;;0.012;VLX;µg/L;;KWB_LUTH;VLX;O2016-17582;2016-07-28 01:45:00
2;Lutherbrücke;2016-07-28 00:45:00;2016-07-28 02:45:00;Luth_3;;0.322;OLM;µg/L;;KWB_LUTH;OLM;O2016-17582;2016-07-28 01:45:00
2;Lutherbrücke;2016-07-28 00:45:00;2016-07-28 02:45:00;Luth_3;;0.019;GPL;µg/L;;KWB_LUTH;GPL;O2016-17582;2016-07-28 01:45:00
2;Lutherbrücke;2016-07-28 00:45:00;2016-07-28 02:45:00;Luth_3;;0.522;VSA;µg/L;;KWB_LUTH;VSA;O2016-17582;2016-07-28 01:45:00
2;Lutherbrücke;2016-07-28 00:45:00;2016-07-28 02:45:00;Luth_3;;0.082;CBZ;µg/L;;KWB_LUTH;CBZ;O2016-17582;2016-07-28 01:45:00
2;Lutherbrücke;2016-07-28 00:45:00;2016-07-28 02:45:00;Luth_3;;0.555;CAN;µg/L;;KWB_LUTH;CAN;O2016-17582;2016-07-28 01:45:00
2;Lutherbrücke;2016-07-28 00:45:00;2016-07-28 02:45:00;Luth_3;;0.108;VAL;µg/L;;KWB_LUTH;VAL;O2016-17582;2016-07-28 01:45:00
2;Lutherbrücke;2016-07-28 00:45:00;2016-07-28 02:45:00;Luth_3;;32727;SomPh;cfu/100 mL;;KWB_LUTH;SoCp;O2016-17582;2016-07-28 01:45:00
2;Lutherbrücke;2016-07-28 00:45:00;2016-07-28 02:45:00;Luth_3;;2454.5;F+Ph;cfu/100 mL;;KWB_LUTH;FBp;O2016-17582;2016-07-28 01:45:00
2;Lutherbrücke;2016-07-28 00:45:00;2016-07-28 02:45:00;Luth_3;;16880;Adeno;cfu/100 mL;;KWB_LUTH;Adv;O2016-17582;2016-07-28 01:45:00
2;Lutherbrücke;2016-07-28 00:45:00;2016-07-28 02:45:00;Luth_3;;474;Cond;µS/cm;;KWB_LUTH;LF;O2016-17582;2016-07-28 01:45:00
2;Lutherbrücke;2016-07-28 00:45:00;2016-07-28 02:45:00;Luth_3;;15034;Noro;cfu/100 mL;;KWB_LUTH;Nov;O2016-17582;2016-07-28 01:45:00
2;Lutherbrücke;2016-07-28 02:45:00;2016-07-28 04:45:00;Luth_4;;25518000;Ecoli;MPN/100 mL;;KWB_LUTH;EColi;O2016-17583;2016-07-28 03:45:00
2;Lutherbrücke;2016-07-28 02:45:00;2016-07-28 04:45:00;Luth_4;;24100;Entero;MPN/100 mL;;KWB_LUTH;FaeStr;O2016-17583;2016-07-28 03:45:00
2;Lutherbrücke;2016-07-28 02:45:00;2016-07-28 04:45:00;Luth_4;;0.098;Ortho_P;mg/L;;KWB_LUTH;PO4;O2016-17583;2016-07-28 03:45:00
2;Lutherbrücke;2016-07-28 02:45:00;2016-07-28 04:45:00;Luth_4;;0.81;P_TOTAL;mg/L;;KWB_LUTH;P;O2016-17583;2016-07-28 03:45:00
2;Lutherbrücke;2016-07-28 02:45:00;2016-07-28 04:45:00;Luth_4;<;0.05;NH4_N;mg/L;;KWB_LUTH;NH4;O2016-17583;2016-07-28 03:45:00
2;Lutherbrücke;2016-07-28 02:45:00;2016-07-28 04:45:00;Luth_4;;1.4;NO3_N;mg/L;;KWB_LUTH;NO3;O2016-17583;2016-07-28 03:45:00
2;Lutherbrücke;2016-07-28 02:45:00;2016-07-28 04:45:00;Luth_4;;16;AFS;mg/L;;KWB_LUTH;TSS;O2016-17583;2016-07-28 03:45:00
2;Lutherbrücke;2016-07-28 02:45:00;2016-07-28 04:45:00;Luth_4;;6;BSB5;mg/L;;KWB_LUTH;BSB;O2016-17583;2016-07-28 03:45:00
2;Lutherbrücke;2016-07-28 02:45:00;2016-07-28 04:45:00;Luth_4;;36;CSB;mg/L;;KWB_LUTH;CSB;O2016-17583;2016-07-28 03:45:00
2;Lutherbrücke;2016-07-28 02:45:00;2016-07-28 04:45:00;Luth_4;;3.24;chloro;µg/L;;KWB_LUTH;ChA;O2016-17583;2016-07-28 03:45:00
2;Lutherbrücke;2016-07-28 02:45:00;2016-07-28 04:45:00;Luth_4;;37;Cl;mg/L;;KWB_LUTH;Cl;O2016-17583;2016-07-28 03:45:00
2;Lutherbrücke;2016-07-28 02:45:00;2016-07-28 04:45:00;Luth_4;;0.39;NO3_N_filtered;mg/L;;KWB_LUTH;NO3N;O2016-17583;2016-07-28 03:45:00
2;Lutherbrücke;2016-07-28 02:45:00;2016-07-28 04:45:00;Luth_4;;156;SO4;mg/L;;KWB_LUTH;SO4;O2016-17583;2016-07-28 03:45:00
2;Lutherbrücke;2016-07-28 02:45:00;2016-07-28 04:45:00;Luth_4;;0.496;ACS;µg/L;;KWB_LUTH;ACS;O2016-17583;2016-07-28 03:45:00
2;Lutherbrücke;2016-07-28 02:45:00;2016-07-28 04:45:00;Luth_4;;0.133;ATS;µg/L;;KWB_LUTH;ATS;O2016-17583;2016-07-28 03:45:00
2;Lutherbrücke;2016-07-28 02:45:00;2016-07-28 04:45:00;Luth_4;;0.318;IOM;µg/L;;KWB_LUTH;IOM;O2016-17583;2016-07-28 03:45:00
2;Lutherbrücke;2016-07-28 02:45:00;2016-07-28 04:45:00;Luth_4;;0.33;IOP;µg/L;;KWB_LUTH;IOP;O2016-17583;2016-07-28 03:45:00
2;Lutherbrücke;2016-07-28 02:45:00;2016-07-28 04:45:00;Luth_4;;0.199;GAB;µg/L;;KWB_LUTH;GAB;O2016-17583;2016-07-28 03:45:00
2;Lutherbrücke;2016-07-28 02:45:00;2016-07-28 04:45:00;Luth_4;;0.326;FAA;µg/L;;KWB_LUTH;FAA;O2016-17583;2016-07-28 03:45:00
2;Lutherbrücke;2016-07-28 02:45:00;2016-07-28 04:45:00;Luth_4;;0.547;BTA;µg/L;;KWB_LUTH;BTA;O2016-17583;2016-07-28 03:45:00
2;Lutherbrücke;2016-07-28 02:45:00;2016-07-28 04:45:00;Luth_4;;0.093;MTP;µg/L;;KWB_LUTH;MTP;O2016-17583;2016-07-28 03:45:00
2;Lutherbrücke;2016-07-28 02:45:00;2016-07-28 04:45:00;Luth_4;;0.363;MBT;µg/L;;KWB_LUTH;MBT;O2016-17583;2016-07-28 03:45:00
2;Lutherbrücke;2016-07-28 02:45:00;2016-07-28 04:45:00;Luth_4;;0.013;VLX;µg/L;;KWB_LUTH;VLX;O2016-17583;2016-07-28 03:45:00
2;Lutherbrücke;2016-07-28 02:45:00;2016-07-28 04:45:00;Luth_4;;0.382;OLM;µg/L;;KWB_LUTH;OLM;O2016-17583;2016-07-28 03:45:00
2;Lutherbrücke;2016-07-28 02:45:00;2016-07-28 04:45:00;Luth_4;;0.027;GPL;µg/L;;KWB_LUTH;GPL;O2016-17583;2016-07-28 03:45:00
2;Lutherbrücke;2016-07-28 02:45:00;2016-07-28 04:45:00;Luth_4;;0.902;VSA;µg/L;;KWB_LUTH;VSA;O2016-17583;2016-07-28 03:45:00
2;Lutherbrücke;2016-07-28 02:45:00;2016-07-28 04:45:00;Luth_4;;0.085;CBZ;µg/L;;KWB_LUTH;CBZ;O2016-17583;2016-07-28 03:45:00
2;Lutherbrücke;2016-07-28 02:45:00;2016-07-28 04:45:00;Luth_4;;0.75;CAN;µg/L;;KWB_LUTH;CAN;O2016-17583;2016-07-28 03:45:00
2;Lutherbrücke;2016-07-28 02:45:00;2016-07-28 04:45:00;Luth_4;;0.627;VAL;µg/L;;KWB_LUTH;VAL;O2016-17583;2016-07-28 03:45:00
2;Lutherbrücke;2016-07-28 02:45:00;2016-07-28 04:45:00;Luth_4;;27727;SomPh;cfu/100 mL;;KWB_LUTH;SoCp;O2016-17583;2016-07-28 03:45:00
2;Lutherbrücke;2016-07-28 02:45:00;2016-07-28 04:45:00;Luth_4;;727.27;F+Ph;cfu/100 mL;;KWB_LUTH;FBp;O2016-17583;2016-07-28 03:45:00
2;Lutherbrücke;2016-07-28 02:45:00;2016-07-28 04:45:00;Luth_4;;9581.3;Adeno;cfu/100 mL;;KWB_LUTH;Adv;O2016-17583;2016-07-28 03:45:00
2;Lutherbrücke;2016-07-28 02:45:00;2016-07-28 04:45:00;Luth_4;;634;Cond;µS/cm;;KWB_LUTH;LF;O2016-17583;2016-07-28 03:45:00
2;Lutherbrücke;2016-07-28 02:45:00;2016-07-28 04:45:00;Luth_4;;6843.7;Noro;cfu/100 mL;;KWB_LUTH;Nov;O2016-17583;2016-07-28 03:45:00
2;Lutherbrücke;2016-07-28 04:45:00;2016-07-28 06:45:00;Luth_5;;7184000;Ecoli;MPN/100 mL;;KWB_LUTH;EColi;O2016-17584;2016-07-28 05:45:00
2;Lutherbrücke;2016-07-28 04:45:00;2016-07-28 06:45:00;Luth_5;;13860;Entero;MPN/100 mL;;KWB_LUTH;FaeStr;O2016-17584;2016-07-28 05:45:00
2;Lutherbrücke;2016-07-28 04:45:00;2016-07-28 06:45:00;Luth_5;;0.056;Ortho_P;mg/L;;KWB_LUTH;PO4;O2016-17584;2016-07-28 05:45:00
2;Lutherbrücke;2016-07-28 04:45:00;2016-07-28 06:45:00;Luth_5;;0.76;P_TOTAL;mg/L;;KWB_LUTH;P;O2016-17584;2016-07-28 05:45:00
2;Lutherbrücke;2016-07-28 04:45:00;2016-07-28 06:45:00;Luth_5;<;0.05;NH4_N;mg/L;;KWB_LUTH;NH4;O2016-17584;2016-07-28 05:45:00
2;Lutherbrücke;2016-07-28 04:45:00;2016-07-28 06:45:00;Luth_5;;2.2;NO3_N;mg/L;;KWB_LUTH;NO3;O2016-17584;2016-07-28 05:45:00
2;Lutherbrücke;2016-07-28 04:45:00;2016-07-28 06:45:00;Luth_5;;15;AFS;mg/L;;KWB_LUTH;TSS;O2016-17584;2016-07-28 05:45:00
2;Lutherbrücke;2016-07-28 04:45:00;2016-07-28 06:45:00;Luth_5;;7;BSB5;mg/L;;KWB_LUTH;BSB;O2016-17584;2016-07-28 05:45:00
2;Lutherbrücke;2016-07-28 04:45:00;2016-07-28 06:45:00;Luth_5;;37;CSB;mg/L;;KWB_LUTH;CSB;O2016-17584;2016-07-28 05:45:00
2;Lutherbrücke;2016-07-28 04:45:00;2016-07-28 06:45:00;Luth_5;;2.91;chloro;µg/L;;KWB_LUTH;ChA;O2016-17584;2016-07-28 05:45:00
2;Lutherbrücke;2016-07-28 04:45:00;2016-07-28 06:45:00;Luth_5;;NA;ACS;µg/L;;KWB_LUTH;ACS;O2016-17584;2016-07-28 05:45:00
2;Lutherbrücke;2016-07-28 04:45:00;2016-07-28 06:45:00;Luth_5;;NA;ATS;µg/L;;KWB_LUTH;ATS;O2016-17584;2016-07-28 05:45:00
2;Lutherbrücke;2016-07-28 04:45:00;2016-07-28 06:45:00;Luth_5;;NA;IOM;µg/L;;KWB_LUTH;IOM;O2016-17584;2016-07-28 05:45:00
2;Lutherbrücke;2016-07-28 04:45:00;2016-07-28 06:45:00;Luth_5;;NA;IOP;µg/L;;KWB_LUTH;IOP;O2016-17584;2016-07-28 05:45:00
2;Lutherbrücke;2016-07-28 04:45:00;2016-07-28 06:45:00;Luth_5;;NA;GAB;µg/L;;KWB_LUTH;GAB;O2016-17584;2016-07-28 05:45:00
2;Lutherbrücke;2016-07-28 04:45:00;2016-07-28 06:45:00;Luth_5;;NA;FAA;µg/L;;KWB_LUTH;FAA;O2016-17584;2016-07-28 05:45:00
2;Lutherbrücke;2016-07-28 04:45:00;2016-07-28 06:45:00;Luth_5;;NA;BTA;µg/L;;KWB_LUTH;BTA;O2016-17584;2016-07-28 05:45:00
2;Lutherbrücke;2016-07-28 04:45:00;2016-07-28 06:45:00;Luth_5;;NA;MTP;µg/L;;KWB_LUTH;MTP;O2016-17584;2016-07-28 05:45:00
2;Lutherbrücke;2016-07-28 04:45:00;2016-07-28 06:45:00;Luth_5;;NA;MBT;µg/L;;KWB_LUTH;MBT;O2016-17584;2016-07-28 05:45:00
2;Lutherbrücke;2016-07-28 04:45:00;2016-07-28 06:45:00;Luth_5;;NA;VLX;µg/L;;KWB_LUTH;VLX;O2016-17584;2016-07-28 05:45:00
2;Lutherbrücke;2016-07-28 04:45:00;2016-07-28 06:45:00;Luth_5;;NA;OLM;µg/L;;KWB_LUTH;OLM;O2016-17584;2016-07-28 05:45:00
2;Lutherbrücke;2016-07-28 04:45:00;2016-07-28 06:45:00;Luth_5;;NA;GPL;µg/L;;KWB_LUTH;GPL;O2016-17584;2016-07-28 05:45:00
2;Lutherbrücke;2016-07-28 04:45:00;2016-07-28 06:45:00;Luth_5;;NA;VSA;µg/L;;KWB_LUTH;VSA;O2016-17584;2016-07-28 05:45:00
2;Lutherbrücke;2016-07-28 04:45:00;2016-07-28 06:45:00;Luth_5;;NA;CBZ;µg/L;;KWB_LUTH;CBZ;O2016-17584;2016-07-28 05:45:00
2;Lutherbrücke;2016-07-28 04:45:00;2016-07-28 06:45:00;Luth_5;;NA;CAN;µg/L;;KWB_LUTH;CAN;O2016-17584;2016-07-28 05:45:00
2;Lutherbrücke;2016-07-28 04:45:00;2016-07-28 06:45:00;Luth_5;;NA;VAL;µg/L;;KWB_LUTH;VAL;O2016-17584;2016-07-28 05:45:00
2;Lutherbrücke;2016-07-28 04:45:00;2016-07-28 06:45:00;Luth_5;;NA;Cl;mg/L;;KWB_LUTH;Cl;O2016-17584;2016-07-28 05:45:00
2;Lutherbrücke;2016-07-28 04:45:00;2016-07-28 06:45:00;Luth_5;;NA;NO3_N_filtered;mg/L;;KWB_LUTH;NO3N;O2016-17584;2016-07-28 05:45:00
2;Lutherbrücke;2016-07-28 04:45:00;2016-07-28 06:45:00;Luth_5;;NA;SO4;mg/L;;KWB_LUTH;SO4;O2016-17584;2016-07-28 05:45:00
2;Lutherbrücke;2016-07-28 04:45:00;2016-07-28 06:45:00;Luth_5;;15909;SomPh;cfu/100 mL;;KWB_LUTH;SoCp;O2016-17584;2016-07-28 05:45:00
2;Lutherbrücke;2016-07-28 04:45:00;2016-07-28 06:45:00;Luth_5;;909.09;F+Ph;cfu/100 mL;;KWB_LUTH;FBp;O2016-17584;2016-07-28 05:45:00
2;Lutherbrücke;2016-07-28 04:45:00;2016-07-28 06:45:00;Luth_5;;10760;Adeno;cfu/100 mL;;KWB_LUTH;Adv;O2016-17584;2016-07-28 05:45:00
2;Lutherbrücke;2016-07-28 04:45:00;2016-07-28 06:45:00;Luth_5;;683;Cond;µS/cm;;KWB_LUTH;LF;O2016-17584;2016-07-28 05:45:00
2;Lutherbrücke;2016-07-28 04:45:00;2016-07-28 06:45:00;Luth_5;;7402;Noro;cfu/100 mL;;KWB_LUTH;Nov;O2016-17584;2016-07-28 05:45:00
2;Lutherbrücke;2016-07-28 06:45:00;2016-07-28 08:45:00;Luth_6;;8424000;Ecoli;MPN/100 mL;;KWB_LUTH;EColi;O2016-17585;2016-07-28 07:45:00
2;Lutherbrücke;2016-07-28 06:45:00;2016-07-28 08:45:00;Luth_6;;24100;Entero;MPN/100 mL;;KWB_LUTH;FaeStr;O2016-17585;2016-07-28 07:45:00
2;Lutherbrücke;2016-07-28 06:45:00;2016-07-28 08:45:00;Luth_6;;0.041;Ortho_P;mg/L;;KWB_LUTH;PO4;O2016-17585;2016-07-28 07:45:00
2;Lutherbrücke;2016-07-28 06:45:00;2016-07-28 08:45:00;Luth_6;;0.74;P_TOTAL;mg/L;;KWB_LUTH;P;O2016-17585;2016-07-28 07:45:00
2;Lutherbrücke;2016-07-28 06:45:00;2016-07-28 08:45:00;Luth_6;<;0.05;NH4_N;mg/L;;KWB_LUTH;NH4;O2016-17585;2016-07-28 07:45:00
2;Lutherbrücke;2016-07-28 06:45:00;2016-07-28 08:45:00;Luth_6;;2;NO3_N;mg/L;;KWB_LUTH;NO3;O2016-17585;2016-07-28 07:45:00
2;Lutherbrücke;2016-07-28 06:45:00;2016-07-28 08:45:00;Luth_6;;9;AFS;mg/L;;KWB_LUTH;TSS;O2016-17585;2016-07-28 07:45:00
2;Lutherbrücke;2016-07-28 06:45:00;2016-07-28 08:45:00;Luth_6;;6;BSB5;mg/L;;KWB_LUTH;BSB;O2016-17585;2016-07-28 07:45:00
2;Lutherbrücke;2016-07-28 06:45:00;2016-07-28 08:45:00;Luth_6;;34;CSB;mg/L;;KWB_LUTH;CSB;O2016-17585;2016-07-28 07:45:00
2;Lutherbrücke;2016-07-28 06:45:00;2016-07-28 08:45:00;Luth_6;;5.46;chloro;µg/L;;KWB_LUTH;ChA;O2016-17585;2016-07-28 07:45:00
2;Lutherbrücke;2016-07-28 06:45:00;2016-07-28 08:45:00;Luth_6;;44;Cl;mg/L;;KWB_LUTH;Cl;O2016-17585;2016-07-28 07:45:00
2;Lutherbrücke;2016-07-28 06:45:00;2016-07-28 08:45:00;Luth_6;;0.69;NO3_N_filtered;mg/L;;KWB_LUTH;NO3N;O2016-17585;2016-07-28 07:45:00
2;Lutherbrücke;2016-07-28 06:45:00;2016-07-28 08:45:00;Luth_6;;191;SO4;mg/L;;KWB_LUTH;SO4;O2016-17585;2016-07-28 07:45:00
2;Lutherbrücke;2016-07-28 06:45:00;2016-07-28 08:45:00;Luth_6;;0.417;ACS;µg/L;;KWB_LUTH;ACS;O2016-17585;2016-07-28 07:45:00
2;Lutherbrücke;2016-07-28 06:45:00;2016-07-28 08:45:00;Luth_6;;0.153;ATS;µg/L;;KWB_LUTH;ATS;O2016-17585;2016-07-28 07:45:00
2;Lutherbrücke;2016-07-28 06:45:00;2016-07-28 08:45:00;Luth_6;;0.429;IOM;µg/L;;KWB_LUTH;IOM;O2016-17585;2016-07-28 07:45:00
2;Lutherbrücke;2016-07-28 06:45:00;2016-07-28 08:45:00;Luth_6;;0.334;IOP;µg/L;;KWB_LUTH;IOP;O2016-17585;2016-07-28 07:45:00
2;Lutherbrücke;2016-07-28 06:45:00;2016-07-28 08:45:00;Luth_6;;0.208;GAB;µg/L;;KWB_LUTH;GAB;O2016-17585;2016-07-28 07:45:00
2;Lutherbrücke;2016-07-28 06:45:00;2016-07-28 08:45:00;Luth_6;;0.376;FAA;µg/L;;KWB_LUTH;FAA;O2016-17585;2016-07-28 07:45:00
2;Lutherbrücke;2016-07-28 06:45:00;2016-07-28 08:45:00;Luth_6;;0.51;BTA;µg/L;;KWB_LUTH;BTA;O2016-17585;2016-07-28 07:45:00
2;Lutherbrücke;2016-07-28 06:45:00;2016-07-28 08:45:00;Luth_6;;0.104;MTP;µg/L;;KWB_LUTH;MTP;O2016-17585;2016-07-28 07:45:00
2;Lutherbrücke;2016-07-28 06:45:00;2016-07-28 08:45:00;Luth_6;;0.345;MBT;µg/L;;KWB_LUTH;MBT;O2016-17585;2016-07-28 07:45:00
2;Lutherbrücke;2016-07-28 06:45:00;2016-07-28 08:45:00;Luth_6;;0.013;VLX;µg/L;;KWB_LUTH;VLX;O2016-17585;2016-07-28 07:45:00
2;Lutherbrücke;2016-07-28 06:45:00;2016-07-28 08:45:00;Luth_6;;0.426;OLM;µg/L;;KWB_LUTH;OLM;O2016-17585;2016-07-28 07:45:00
2;Lutherbrücke;2016-07-28 06:45:00;2016-07-28 08:45:00;Luth_6;;0.042;GPL;µg/L;;KWB_LUTH;GPL;O2016-17585;2016-07-28 07:45:00
2;Lutherbrücke;2016-07-28 06:45:00;2016-07-28 08:45:00;Luth_6;;1.036;VSA;µg/L;;KWB_LUTH;VSA;O2016-17585;2016-07-28 07:45:00
2;Lutherbrücke;2016-07-28 06:45:00;2016-07-28 08:45:00;Luth_6;;0.103;CBZ;µg/L;;KWB_LUTH;CBZ;O2016-17585;2016-07-28 07:45:00
2;Lutherbrücke;2016-07-28 06:45:00;2016-07-28 08:45:00;Luth_6;;0.83;CAN;µg/L;;KWB_LUTH;CAN;O2016-17585;2016-07-28 07:45:00
2;Lutherbrücke;2016-07-28 06:45:00;2016-07-28 08:45:00;Luth_6;;0.678;VAL;µg/L;;KWB_LUTH;VAL;O2016-17585;2016-07-28 07:45:00
2;Lutherbrücke;2016-07-28 06:45:00;2016-07-28 08:45:00;Luth_6;;9545.5;SomPh;cfu/100 mL;;KWB_LUTH;SoCp;O2016-17585;2016-07-28 07:45:00
